username,like_count,comment_count,share_count,view_count,hashtags,age_group
anon_3094,33,10,0,148,"['repost', 'like', 'followme', 'comment', 'danceparty', 'save', 'lukecombs', 'celebrate', 'anothermilestone', 'sahm', 'momofteens', 'mushupdancechallenge', 'nextgoalis5k']",age5
anon_3309,33,1,0,267,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3046,38689,206,232,334929,"['reallife', 'family', 'funny', 'help', 'teen', 'viral', 'helpme', 'foryou', 'momlife', 'fyp', 'vlog', 'boymom', 'workingmom', 'sahm', 'momtok', 'foryoupage']",age5
anon_3310,6,1,0,273,"['lol', 'family', 'nails', 'hottopic', 'acceptance', 'familylove', 'teens', 'slay', 'mamabear', 'punk', 'girlpower', 'dgaf', 'adhd', 'lgbtq', 'tweens', 'freepalestine', 'gothkids', 'fyp', 'itsnotthatserious', 'mademedoit', 'likemotherlikedaughter', 'strangerthings', 'theythem', 'sahm', 'letkidsbekids', 'finalgirl', 'nonbinarytiktok']",age5
anon_3311,19,8,0,330,"['happybirthday', 'roadto5k', 'sahm', 'almost40', 'roadto10k', '40club', 'girlmom', 'momsofteens', 'momsoftiktok', 'momsover40']",age5
anon_3312,35,4,0,709,"['kids', 'relatable', 'teenagers', 'fyp', 'sahm', 'feral', 'girlmom']",age5
anon_3313,41,6,0,395,"['starbucks', 'broke', 'teens', 'foryou', 'jobless', 'tts', 'sahm', 'roadto10k', 'momsofteens', 'foryoupage', 'broketeenager', 'momsofteenagedaughters']",age5
anon_3266,203,8,1,5744,"['teenager', 'movietheater', 'fyp', '13thbirthday', 'momof4', 'sahm', 'sahmlife', 'diyparty', 'movietheaterparty', 'girlmom', 'teenbday', 'momsoftiktok', 'teaunca', 'teenbdayideas']",age5
anon_3065,86,3,0,858,"['lol', 'daughter', 'love', 'funny', 'mom', 'real', 'madre', 'sensitive', 'teen', 'motherhood', 'trending', 'motherdaughter', 'emotions', 'idc', 'trend', 'realistic', 'viralvideo', 'teenmom', 'foru', 'relateable', 'momlife', 'fyp', 'mentalhealth', 'teenmother', 'teenmum', 'sahm', 'sahmlife', 'girldad', 'girlmom', 'momlifebelike', 'momtok', 'teenmama', 'viral_video', 'foryoupage', 'viraltiktok', 'foryourpage', 'fypage', 'sahmomsbelike', 'momsoftiktok', 'dadsoftiktok', 'momlifebelikethis', 'fypsounds', 'fypシ', 'fypツ', 'fyppppppppppppppppppppppp', 'sahmsoftiktok', 'mominfluencer', 'xyzbca', 'xyzcba', 'xzyabc', 'xzybca', 'xzycba', 'sahmlifestyle', 'fypシ゚viral', 'foryoupageofficiall', 'sahmlifebelike', 'fypdongggggggg', 'sahmtok', 'sahmlifetok', 'sheismikalahhh', 'auriandmikalah']",age5
anon_3064,16878,1226,35800,562057,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'parenting', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'alwaysandforever', 'challenges', 'loveyouforever', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'mumanddaughter', 'momof4', 'proudparent', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'momof3', 'heartfeltmoments', 'mumsover40', 'uncondionallove', 'momofteens', 'mum', 'foryoupage', 'tiktoktrending', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'mumsoftiktokuk']",age5
anon_3314,63,1,0,1137,"['memories', 'twins', 'highschool', 'sahm']",age5
anon_3315,74,40,8,538,"['love', 'family', 'memories', 'kids', 'time', 'mom', 'growingup', 'myheart', 'mylove', 'myloves', 'childhood', 'ily', 'motherhood', 'children', 'meme', 'teenagers', 'fyp', 'parenthood', 'memorylane', 'sahm', 'sahmlife', 'momsoftiktok', 'alookbackintime', 'memecut']",age5
anon_3316,9,1,0,2281,"['cute', 'girls', 'why', 'ohboy', 'tiktok', 'attitude', 'sneaky', 'foryou', 'teenagers', 'thirteen', 'daughters', 'overnight', 'shop', 'comfy', 'fyp', 'notok', 'sahm', 'itsbegun', 'thisis13', 'tiktokshop']",age5
anon_3317,37,1,1,338,"['daughter', 'love', 'memories', 'moments', 'girl', 'throwback', 'growingup', 'kid', 'par', 'milestone', 'teen', 'proudmom', 'proud', 'photo', 'teenager', 'teenagers', 'years', 'firstborn', 'momlife', 'photos', 'newbeginnings', 'milestones', 'theygrowupsofast', 'sahm', 'newbeginings', 'sahmlife', '15años', 'proudparents', 'onlydaughter', '2009', 'theygrowuptoofast', 'paratii', 'momlifebelike', 'quinceañera', '2024', 'kidsoftiktok', 'momsoftiktok', 'daughtersoftiktok', 'nextchapterbegins', 'endof2024']",age5
anon_3318,78,44,5,1438,"['haha', 'funny', 'son', 'hustle', 'humor', 'teenager', 'lifewithkids', 'sahm', 'sahmlife', 'workingmomlife', 'tiktokpartner', 'sahmomsbelike', 'pursetok', 'tiktokshopaffiliate', 'tiktokshopfinds']",age5
anon_3309,47,1,0,227,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3126,45,4,0,347,"['boys', 'viral', 'tiktok', 'teenagers', 'viralvideo', 'fyp', 'sahm', 'paratii', 'contentcreator', 'tiktoker', 'tiktokvideo', 'tiktokviral', 'viraltiktok', 'tiktokcreator', 'fypage', 'foryourpages', 'momsoftiktok', 'parentsoftiktok', 'fyppppppppppppppppppppppp', 'paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii']",age5
anon_3319,13,1,0,147,"['sahm', 'annarbor', 'teensoftiktok', 'michiganmomtok']",age5
anon_3044,523,32,9,50502,"['family', 'life', 'throwback', 'mom', 'home', 'country', 'relatable', 'military', 'impressive', 'skills', 'fishing', 'oldschool', 'dad', 'usa', 'countrygirl', 'texas', 'reality', 'wheels', 'hillcountry', 'army', 'southern', 'selflove', 'parenting', 'countryboy', 'marriage', 'parents', 'dv', 'teenagers', 'tips', 'nostalgia', 'husbandandwife', 'momlife', 'tires', 'selfcare', 'mentalhealth', 'veteran', 'ptsd', 'suspension', 'bluecollar', 'mechanic', 'sahm', 'roughcountry', 'marriagehumor', 'forthood', 'mechaniclife', 'alignment', 'momtok', 'dadsoftiktok', 'liftkits', 'miltok', 'plumbbob', 'tradwife', 'fortcavazos']",age5
anon_3320,15,5,1,218,"['life', 'god', 'bible', 'jesus', 'highschool', 'salvation', 'devotion', 'homeschool', 'sahm']",age5
anon_3321,90,50,21,811,"['saywhat', 'parenting', 'teenagers', 'teenagersbelike', 'sahm', 'sahmlife', 'parentingtips', 'parentingteens', 'parentinghumor']",age5
anon_3322,9,2,1,218,"['singlemom', 'sahm', 'leavealegacy', 'onlinebusiness', 'highdemand', 'momsofteens', 'passiveincome', 'amentoabunance']",age5
anon_3277,44,10,7,6571,"['college', 'gymlife', 'lgbt', 'exercise', 'highschool', 'collegefootball', 'moms', 'athletes', 'lgbtq', 'blackfriday', 'highschoo', 'fyp', 'highschoolfootball', 'over40', 'sahm', 'over50', 'sahmlife', 'over60', 'freeshipping', 'suppliment', 'momsoftiktok', 'tiktokshop', 'fypシ', 'tiktokblackfriday', 'tiktokcybermonday']",age5
anon_2017,2018,13,23,108149,"['highschool', 'middleschool', 'momlife', 'lunchbox', 'schoollunch', 'CookWithMe', 'sahm', 'recipes', 'lunchideas', 'momtok', 'schoollunchideas']",age5
anon_3323,84,8,0,679,"['meme', 'fyp', 'sahm', 'boymama', 'momsofteens', 'wejustgotback', 'momsoftiktok', 'girlmama', 'momsoftoddlers', 'agegapmom', 'capcut', 'memecut']",age5
anon_3324,17,4,0,156,"['kids', 'kindness', 'middleschool', 'parenting', 'text', 'fyp', 'sahm', 'momsoftiktok']",age5
anon_3325,34,15,0,298,"['trending', 'viral', 'momlife', 'fyp', 'messyhouse', 'sahm', 'momofboys', 'momofteens', 'messytiktok', 'momsoftiktok', 'sahmsoftiktok']",age5
anon_3066,2446,121,3374,80100,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'crohns', 'mumanddaughter', 'momof4', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'crohnsdisease', 'momof3', 'mumsover40', 'ulcerativecolitis', 'momofteens', 'mum', 'foryoupage', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'strugglingmentally', 'mumsoftiktokuk']",age5
anon_3066,349,16,422,13229,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'crohns', 'mumanddaughter', 'momof4', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'crohnsdisease', 'momof3', 'mumsover40', 'ulcerativecolitis', 'momofteens', 'mum', 'foryoupage', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'strugglingmentally', 'mumsoftiktokuk']",age5
anon_3043,40,1,1,302,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3044,142,42,2,1699,"['jenniferlopez', 'daughter', 'love', 'family', 'life', 'happy', 'hair', 'newyork', 'mom', 'home', 'relatable', 'military', 'hippie', 'countrygirl', 'jlo', 'house', 'badhairday', 'teen', 'reflection', 'reality', 'hillcountry', 'humor', 'trending', '16', 'moms', 'meme', 'southern', 'parenting', 'tt', 'plants', 'marriage', 'teenager', 'parents', 'jennyfromtheblock', 'momlife', 'trenches', 'gardening', 'meditate', 'fyp', 'texascountry', 'solareclipse', 'sahm', 'parentingtips', 'marriagehumor', 'introspection', 'momtok', 'comedy', 'momsoftiktok', 'parentsoftiktok', 'bronx', 'momsover30', 'miltok', 'teenagersscarethelivingheckoutofme', 'memecut']",age5
anon_3326,43,2,1,477,"['college', 'party', 'mom', 'dad', 'proud', 'highschool', 'graduation', 'parents', 'nc', 'celebrate', 'hbcu', 'durham', 'nccu', 'sahm', 'balloonartist', 'gradseason', '2024grad', 'smallbusinessowner', '919', '2024', 'balloondecor', 'deesdecorations']",age5
anon_3327,15,3,0,311,"['teamwork', 'teenager', 'homecoming', 'fyp', 'sahm', 'roadto10k', 'momtok', 'momsoftiktok', 'clutchcoffeebar']",age5
anon_3328,17,4,2,1383,"['christmas', 'hair', 'hairstyle', 'hairstyles', 'trash', 'teen', 'hairtutorial', '2in1', 'straighteninghair', 'straightener', 'easyhairstyles', 'curlinghair', 'curlingiron', 'lange', 'christmaspresent', 'christmaspresents', 'christmasgift', 'sahm', 'easyhair', 'declutter', 'beachwaveshair', 'leduo', 'waveshair', 'decluttering', 'curlyhairtutorial', 'christmasideas', 'throwingaway', 'straighthairstyle', 'girlfriendgift', 'wifegift', 'langehair', 'hairtok', 'glasshair', 'langehairtools', 'langehairproducts', 'tiktokshopblackfriday', 'tiktokshopcybermonday', 'creatorsearchinsights', 'falldealsforyou']",age5
anon_3187,74,13,0,760,"['kayak', 'fl', 'kayaking', 'floridalife', 'riverlife', 'floridaheat', 'sahm', 'wahm', 'mamaof4', 'momofteens', 'momsoftiktok', 'floridamom']",age5
anon_3148,6,1,0,36,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3329,104,36,0,470,"['goals', 'kids', 'teenagers', 'strongwomen', 'fyp', 'chat', 'sahm', 'momtok', 'momsoftiktok', 'momsover30']",age5
anon_3222,30,2,1,389,"['attitude', 'summervibes', 'teenagers', 'boymom', 'sahm', 'raisingteens', 'momtok', 'momsoftiktok']",age5
anon_3046,3308,185,24,70169,"['reallife', 'family', 'funny', 'teen', 'viral', 'cookie', 'foryou', 'momlife', 'fyp', 'vlog', 'review', 'boymom', 'workingmom', 'sahm', 'teenboys', 'momtok', 'foryoupage', 'momsoftiktok', 'crumbl']",age5
anon_3330,28,1,4,998,"['teen', 'houston', 'callofduty', 'galveston', 'lasertag', 'com', 'event', 'sahm', 'texascity', 'outdoorgames', 'outsidegaming', 'fortnite', 'angleton', 'eventrentals', 'rentalservices', 'outdoorgaming', 'collegeofthemainland', 'birthdayrentals', 'mobilelaser']",age5
anon_3149,1884,33,16,42863,"['school', 'style', 'georgia', 'fresh', 'fashion', 'atlanta', 'ootd', 'senior', 'junior', 'outfit', 'atl', 'highschool', 'trending', 'viral', 'voiceover', 'freshman', 'athlete', 'flee', 'd1', 'outfits', 'grwm', 'backtoschool', 'trim', 'fotd', 'fyp', 'sophmore', 'outfitideas', 'boymom', 'stayathomemom', 'blackcommunity', 'blowthisup', 'sahm', 'outfitinspo', 'trackpants', 'jordan3', 'cargos', 'gdwm', 'foryoupage', 'blacktiktok', 'fashiontiktok', 'fashiontok', 'hoopersoftiktok', 'tiktokshop', 'fitcheck', 'heronpreston', 'ptso', 'tiktokshopfinds', 'calmluhfit']",age5
anon_3095,85,7,0,655,"['funny', 'mom', 'relatable', 'hilarious', 'highschool', 'graduate', 'mostpopular', 'fyp', 'sahm', 'mostsuccessful', 'mostviralvideo', 'momsoftiktok']",age5
anon_2019,1520,56,5,26673,"['fun', 'mom', 'run', 'running', 'athletic', 'race', 'summerfun', 'racing', 'teens', 'athletes', 'whowillwin', 'summertimefun', 'nocheating', 'momlife', 'dadistooslow', 'sahm', 'whosfaster', 'dadloses', 'teenagerthings', 'lifewithteenagers', 'lifewithteens', 'momsover30', 'whowilllose', 'dadsover30', 'kidsbeatdad', 'sahmoftwo', 'nightimeraces', 'thetremusinis']",age5
anon_3331,50,8,0,328,"['taylorswift', 'bestfriend', 'highschool', 'momlife', 'firsttimemom', 'sahm', 'newmom', 'momsoftiktok']",age5
anon_3326,74,4,2,828,"['happybirthday', 'school', 'college', 'partytime', 'mom', 'dad', 'familytime', 'april', 'pop', 'collegelife', 'highschool', 'graduation', 'cookout', 'girlpower', 'parents', 'celebrate', 'hbcu', 'sahm', 'smallbusiness', 'balloonartist', 'gradseason', 'smallbusinessowner', '2024', 'balloondecor', 'graduate2024', 'womenownedbusiness', 'balloontiktok', 'deesdecorations']",age5
anon_3227,11,5,0,114,"['fall', 'apple', 'teen', 'fyp', 'pumpkinseason', 'sahm', 'roadto10k']",age5
anon_3048,19,3,4,319,"['momlife', 'funnymom', 'sahm', 'sahmlife', 'momofteens', 'momsoftiktok', 'momsupportingmoms', 'mamasdetiktok']",age5
anon_3066,453,68,965,28577,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'crohns', 'mumanddaughter', 'momof4', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'crohnsdisease', 'momof3', 'mumsover40', 'ulcerativecolitis', 'momofteens', 'mum', 'foryoupage', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'fypシ', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'strugglingmentally', 'mumsoftiktokuk']",age5
anon_3332,28,24,0,373,"['school', 'viral', 'teenagers', 'bookbag', 'teenagersbelike', 'sahm', 'preteeen', 'momtok', 'fypシ゚viral', 'momsoftiktokover30', 'momsoftiktokclub']",age5
anon_3053,46,1,1,310,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3048,36,3,10,382,"['sahm', 'momtok', 'momofteens', 'momsoftiktok', 'momsoftoddlers', 'sahmtok']",age5
anon_3333,36,20,0,477,"['college', 'vacation', 'popular', 'travel', 'shopping', 'teamwork', 'ootd', 'sunglasses', 'sunshine', 'collegelife', 'highschool', 'trending', 'viral', 'shades', 'itgirl', 'foryou', 'followtrain', 'summervibes', 'sunnies', 'girlygirl', 'grwm', 'backtoschool', 'hotmom', 'tts', 'discount', 'accessories', 'genx', 'budget', 'buynow', 'roadto5k', 'sale', 'musthave', 'essentials', 'sahm', 'onsale', 'roadto10k', 'teamworkmakesthedreamwork', 'influencer', 'roadto7k', 'ttshop', 'genz', 'momtok', 'foryoupage', 'giftsforher', 'momsoftiktok', 'momsontiktok', 'millenialsoftiktok', 'hotmomlife', 'payoffdebt', 'fypシ゚viral', 'creatorfund', 'spotlightfinds', 'tiktokshopfinds', 'tiktokshopbacktoschool']",age5
anon_3334,54,2,4,511,"['chores', 'kidsbelike', 'teenagers', 'momlife', 'fyp', 'teenagersbelike', 'sahm', 'sahmlife', 'momlifebelike', 'fypage', 'fypシ', 'sahmsoftiktok', 'capcut', 'fypシ゚viral']",age5
anon_3335,90,12,1,678,"['teens', 'million', 'mommyanddaughter', 'blackgirl', 'millionaire', 'series', 'businessowner', 'teenagersbelike', 'blackmom', 'sahm', 'richmama', 'richmom', 'mombusiness', 'blacktiktok', 'travelbusinessowner', 'mombusinessowner', 'blacksahm', 'creatorsearchinsights', 'bookedandbanced']",age5
anon_3336,28,2,9,376,"['lipsync', 'funnymoments', 'f', 'teenager', 'funnyvideo', 'adulting', 'fyp', 'boymom', 'momjokes', 'adulthood', 'sahm', 'teenageboys', 'momofboys', 'momsoftiktok', 'fypシ', 'momsover35']",age5
anon_3337,11,7,0,334,"['tacotuesday', 'handmade', 'cincodemayo', 'teacher', 'teens', 'keychain', 'crochet', 'keys', 'bag', 'taco', 'momlife', 'margarita', 'workingmom', 'sahm', 'cricut', 'wfhm']",age5
anon_3192,29,4,0,293,"['kids', 'mom', 'lunchtime', 'lunch', 'teenagers', 'momlife', 'sahm', 'sahmlife', 'lopezfam', 'lunchideas', 'sahmomsbelike', 'momsoftiktok', 'sahmof2', 'sahmsoftiktok', 'sahmtok', 'houselivesof_lopezfam']",age5
anon_3065,15,1,0,118,"['lol', 'daughter', 'love', 'funny', 'life', 'mom', 'real', 'g', 'madre', 'sensitive', 'human', 'teen', 'stress', 'guilty', 'motherhood', 'trending', 'motherdaughter', 'emotions', 'idc', 'trend', 'realistic', 'viralvideo', 'teenmom', 'foru', 'relateable', 'momlife', 'fyp', 'youmatter', 'mentalhealth', 'teenmother', 'teenmum', 'sahm', 'sahmlife', 'trendings', 'influencer', 'girldad', 'girlmom', 'momlifebelike', 'sahmi', 'momtok', 'teenmama', 'viral_video', 'foryoupage', 'viraltiktok', 'foryourpage', 'fypage', 'sahmomsbelike', 'momsoftiktok', 'dadsoftiktok', 'teamworkm', 'momlifebelikethis', 'fypsounds', 'fypシ', 'fypツ', 'fyppppppppppppppppppppppp', 'sahmsoftiktok', 'mominfluencer', 'xyzbca', 'xyzcba', 'xzyabc', 'xzybca', 'xzycba', 'sahmlifestyle', 'fypシ゚viral', 'foryoupageofficiall', 'momsoftiktokt', 'sahmlifebelike', 'fypdongggggggg', 'sahmtok', 'sahmlifetok', 'sheismikalahhh', 'auriandmikalah']",age5
anon_3338,23,2,1,273,"['dayinthelife', 'motherhood', 'birthdaygirl', 'foryou', 'teenager', 'fyp', 'teenagegirl', 'dayinmylife', 'sahm', 'girlmom', 'birthdayideas']",age5
anon_3339,28,16,1,551,"['memories', 'skyzone', 'frontflip', 'trampoline', 'play', 'adult', 'teens', 'toddlers', 'istillgotit', '40', 'sahm']",age5
anon_3340,33,1,2,730,"['whatnow', 'momlife', 'fy', 'fyp', 'sahm', 'momsofteens', 'momsoftiktok', 'momsover30']",age5
anon_3064,238,16,59,13776,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'mumanddaughter', 'momof4', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'momof3', 'mumsover40', 'momofteens', 'mum', 'foryoupage', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'mumsoftiktokuk']",age5
anon_3341,38,3,2,462,"['goals', 'cheer', 'teamwork', 'teen', 'tt', 'engagement', 'momlife', '100k', 'fyp', 'sahm', 'momsoftiktok', 'tiktokshop', 'tiktokaffiliate', 'creatorsearchinsights']",age5
anon_3192,42,22,0,573,"['relatable', 'moms', 'teenagers', 'letsbefriends', 'momlife', 'teenagersbelike', 'sahm', 'sahmlife', 'lopezfam', 'letsconnect', 'momtok', 'sahmomsbelike', 'momsoftiktok', 'sahmof2', 'momsover30', 'sahmsoftiktok', 'sahmtok', 'houselivesof_lopezfam']",age5
anon_2015,28,2,0,1825,"['christmas', 'daughter', 'pink', 'girl', 'mom', 'lips', 'gift', 'viral', 'teenager', 'trend', 'blackfriday', 'deal', 'berry', 'girlie', 'fyl', 'product', 'sale', 'sleepingmask', 'finds', 'nighttimeroutine', 'savingmoney', 'sahm', 'couponing', 'momof2', 'contentcreator', 'girlmom', 'budgeting', 'laneige', 'stockingstuffer', 'flashsale', 'momsoftiktok', 'tiktokshop', 'momsover30', 'dealsforyou']",age5
anon_3162,3,1,0,26,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5
anon_3342,110,6,4,6512,"['relatable', 'teenagers', 'momlife', 'bestjobever', 'sahm', 'momsoftiktok']",age5
anon_3244,4,1,0,255,"['highschool', 'trending', 'mothersday', 'explore', 'marcjacobs', 'foryou', 'comingsoon', 'lv', 'uggs', 'fyp', 'boutique', 'luxurylifestyle', 'affordableluxury', 'onlineshopping', 'sahm', 'mothersdaygifts', 'softgirl', 'theperfectgift', 'launchday', 'smallbusiness', 'trendyoutfits', 'bougieonabudget', 'foryoupage', 'reseller', 'baddieonabudget', 'collegefashion', 'affordablefashion', 'shoetique', 'blackgirlluxury', 'denimtears', 'sp5der']",age5
anon_3343,45,3,0,819,"['mom', 'motherhood', 'teens', 'mentalhealth', 'teenageyears', 'stayathomemom', 'sahm', 'momadvice', 'momsoftiktok', 'momofteen', 'sahmsoftiktok']",age5
anon_3344,70,12,0,467,"['teenagers', 'grateful', 'sentimental', 'sahm', 'homemaker', 'momofteens', 'fypシ', 'childrengrowup', 'homemakertiktok']",age5
